Csaladihaz;;;;
Elem ID;Egyedi ID;ARCHICAD Classification - 22;Érintett helyiség neve;Követelmények
RBM-025;6FFD0635-D053-4C60-8002-6C6990E0417E;Wall;;9-8-Hőátbocsátás#4-4-Forma#10-4-Ökológiai lábnyom#1-4-Akadálymentesítés#9-8-Léghang gátlás#7-8-Színhasználat#
RBM-026;EF53D6A5-8017-4FDF-AB36-58FEB4069CB9;Wall;;4-5-Hőátbocsátás#4-6-Forma#10-2-Ökológiai lábnyom#5-9-Akadálymentesítés#7-6-Léghang gátlás#3-10-Színhasználat#
RBM-027;16A87BB3-C71D-4C83-8D17-0563E4D9F378;Wall;;9-8-Hőátbocsátás#2-9-Forma#6-4-Ökológiai lábnyom#1-6-Akadálymentesítés#8-1-Léghang gátlás#8-1-Színhasználat#
RBM-028;7F4928DA-0A11-47D6-920D-4B9F25B47956;Wall;;4-9-Hőátbocsátás#6-4-Forma#8-10-Ökológiai lábnyom#10-5-Akadálymentesítés#2-6-Léghang gátlás#4-3-Színhasználat#
RFC-001;52697EA9-3C1F-4DCD-8FCC-F894B4B589C0;Roof;;9-1-Hőátbocsátás#3-10-Forma#8-4-Ökológiai lábnyom#3-2-Akadálymentesítés#8-5-Léghang gátlás#7-7-Színhasználat#
RFC-002;A05012D2-39E0-416F-A617-B8B0539DB372;Roof;Stairway;3-1-Hőátbocsátás#4-5-Forma#7-4-Ökológiai lábnyom#6-5-Akadálymentesítés#5-6-Léghang gátlás#3-4-Színhasználat#
RFC-003;FACC983F-5072-4C84-B0F7-0C7C7AFEDF60;Roof;Corridor II;7-7-Hőátbocsátás#10-2-Forma#3-3-Ökológiai lábnyom#6-8-Akadálymentesítés#4-5-Léghang gátlás#7-9-Színhasználat#
RLG-001;B1C87846-C817-4E3F-B5C3-7F05686641D5;Railing;Stairway;5-3-Hőátbocsátás#8-7-Forma#4-3-Ökológiai lábnyom#9-3-Akadálymentesítés#8-7-Léghang gátlás#8-4-Színhasználat#
RLG-E-001;BF69B8A9-1593-42B9-A234-9A5931963245;Railing;;6-1-Hőátbocsátás#6-4-Forma#3-6-Ökológiai lábnyom#2-3-Akadálymentesítés#7-7-Léghang gátlás#8-3-Színhasználat#
RNDP-001;0B7F09B5-8556-46D7-B5E7-52D5B2753A0D;Column;parking space;3-2-Hőátbocsátás#3-1-Forma#4-7-Ökológiai lábnyom#3-3-Akadálymentesítés#6-7-Léghang gátlás#7-6-Színhasználat#
RNDP-002;FDD2DA3E-F3C0-465B-ACDB-5957A0B22015;Column;parking space;3-7-Hőátbocsátás#9-5-Forma#7-2-Ökológiai lábnyom#7-5-Akadálymentesítés#9-10-Léghang gátlás#9-9-Színhasználat#
RNDP-003;FE6C93D3-506E-42D6-B17C-0CFC87A3AE0F;Column;parking space;7-1-Hőátbocsátás#5-1-Forma#2-1-Ökológiai lábnyom#5-9-Akadálymentesítés#4-8-Léghang gátlás#10-2-Színhasználat#
RNDP-004;65D73277-44B1-4764-997E-0A51D70BCBB5;Column;parking space;6-9-Hőátbocsátás#3-3-Forma#7-2-Ökológiai lábnyom#1-7-Akadálymentesítés#9-5-Léghang gátlás#6-2-Színhasználat#
RNDP-005;D21371B9-9627-49FA-A1A5-6CE42E694C30;Column;parking space;3-9-Hőátbocsátás#4-8-Forma#4-3-Ökológiai lábnyom#2-8-Akadálymentesítés#4-1-Léghang gátlás#1-4-Színhasználat#
RNDP-006;7C80A2F5-904C-4591-B942-8046BD1F191E;Column;parking space;6-4-Hőátbocsátás#5-9-Forma#7-10-Ökológiai lábnyom#2-2-Akadálymentesítés#7-6-Léghang gátlás#10-5-Színhasználat#
RNDP-007;0430E3E4-5B9E-4D3F-A285-F544D1ED5727;Column;;6-9-Hőátbocsátás#2-1-Forma#2-5-Ökológiai lábnyom#8-1-Akadálymentesítés#7-7-Léghang gátlás#6-4-Színhasználat#
RNDP-008;D8360F5E-16A2-4E20-8A4A-FAA1F4BDAF85;Column;;5-3-Hőátbocsátás#1-1-Forma#7-6-Ökológiai lábnyom#2-8-Akadálymentesítés#4-6-Léghang gátlás#3-7-Színhasználat#
RNDP-009;04C0699A-4D4E-4757-8F52-98821BC58726;Column;;3-9-Hőátbocsátás#2-3-Forma#6-5-Ökológiai lábnyom#2-2-Akadálymentesítés#1-6-Léghang gátlás#8-8-Színhasználat#
RNDP-010;879D9E5D-D366-410C-B9ED-C1D79162B4CF;Column;;8-9-Hőátbocsátás#7-10-Forma#4-8-Ökológiai lábnyom#8-9-Akadálymentesítés#4-6-Léghang gátlás#5-8-Színhasználat#
SF RISER - 013;C4FE1209-9026-4460-8FC4-6AA514EDA078;Stair Riser;Dining;2-4-Hőátbocsátás#8-8-Forma#1-7-Ökológiai lábnyom#10-2-Akadálymentesítés#9-3-Léghang gátlás#8-8-Színhasználat#
SF RISER - 013;CD50FD8D-3AC9-4C4A-8F84-E74472AD481C;Stair Riser;Dining;10-7-Hőátbocsátás#1-2-Forma#10-7-Ökológiai lábnyom#10-8-Akadálymentesítés#8-9-Léghang gátlás#10-8-Színhasználat#
SF RISER - 013;EFE25AC4-4FCE-4745-A173-A80BD51FE0CB;Stair Riser;Dining;10-6-Hőátbocsátás#6-8-Forma#9-3-Ökológiai lábnyom#2-1-Akadálymentesítés#9-4-Léghang gátlás#1-5-Színhasználat#
SF RISER - 016;3604F7C3-D7D5-4C20-85D4-2B7856498CBE;Stair Riser;Corridor;4-10-Hőátbocsátás#2-7-Forma#4-7-Ökológiai lábnyom#6-8-Akadálymentesítés#9-9-Léghang gátlás#3-10-Színhasználat#
SF RISER - 016;7D2A2A80-FEA7-4028-AAD5-52B93C5251C4;Stair Riser;Corridor;7-6-Hőátbocsátás#3-10-Forma#1-9-Ökológiai lábnyom#1-7-Akadálymentesítés#7-6-Léghang gátlás#8-6-Színhasználat#
SF RISER - 016;9CF01292-8778-45EC-971F-C3774137CDB8;Stair Riser;Corridor;4-1-Hőátbocsátás#9-2-Forma#8-7-Ökológiai lábnyom#7-10-Akadálymentesítés#9-1-Léghang gátlás#9-6-Színhasználat#
SF RISER - 020;145DD221-3D38-4A81-953C-9DA24BC6A03D;Stair Riser;Stairway;3-8-Hőátbocsátás#3-5-Forma#10-5-Ökológiai lábnyom#8-2-Akadálymentesítés#6-8-Léghang gátlás#4-7-Színhasználat#
SF RISER - 020;3336CA69-AFB8-4D73-BC46-89F04D26EB86;Stair Riser;Stairway;7-9-Hőátbocsátás#6-5-Forma#9-9-Ökológiai lábnyom#1-2-Akadálymentesítés#10-10-Léghang gátlás#8-3-Színhasználat#
SF RISER - 020;6E044FEF-0C0B-4378-A4B1-81926910D169;Stair Riser;Stairway;2-8-Hőátbocsátás#9-5-Forma#6-10-Ökológiai lábnyom#2-9-Akadálymentesítés#4-2-Léghang gátlás#5-7-Színhasználat#
SF RISER - 020;78673983-8006-4B69-952C-EE1219833C7A;Stair Riser;Stairway;9-9-Hőátbocsátás#8-8-Forma#10-4-Ökológiai lábnyom#8-2-Akadálymentesítés#5-3-Léghang gátlás#10-2-Színhasználat#
SF RISER - 020;B6DF5A94-73B7-4B5E-9B0A-B67D06DD7DFD;Stair Riser;Stairway;7-10-Hőátbocsátás#7-8-Forma#10-10-Ökológiai lábnyom#5-8-Akadálymentesítés#8-5-Léghang gátlás#2-9-Színhasználat#
SF RISER - 020;DE591EAD-51AE-4A87-B129-BD5A7CA4F25C;Stair Riser;Stairway;1-6-Hőátbocsátás#8-8-Forma#4-7-Ökológiai lábnyom#4-4-Akadálymentesítés#3-1-Léghang gátlás#2-2-Színhasználat#
SF RISER - 020;E5ED3A2F-61CA-4AA5-9803-ED1AAAABD9A7;Stair Riser;Stairway;5-4-Hőátbocsátás#7-3-Forma#3-9-Ökológiai lábnyom#9-5-Akadálymentesítés#10-4-Léghang gátlás#5-5-Színhasználat#
SF RISER - 037;12786F18-5B46-489A-A278-71196FB82A9D;Stair Riser;Stairway;10-10-Hőátbocsátás#3-6-Forma#1-6-Ökológiai lábnyom#2-8-Akadálymentesítés#2-7-Léghang gátlás#7-7-Színhasználat#
SF RISER - 037;2BC3D12B-83CE-4383-990E-D1D008B5A59D;Stair Riser;Stairway;4-2-Hőátbocsátás#1-3-Forma#4-9-Ökológiai lábnyom#2-7-Akadálymentesítés#10-7-Léghang gátlás#10-1-Színhasználat#
SF RISER - 037;35718783-7073-49DC-8BA8-20808483396B;Stair Riser;Stairway;7-9-Hőátbocsátás#9-5-Forma#7-2-Ökológiai lábnyom#6-3-Akadálymentesítés#3-3-Léghang gátlás#5-7-Színhasználat#
SF RISER - 046;00DCAAB7-C545-4101-B18E-9EC8B5E21E24;Stair Riser;Stairway;6-8-Hőátbocsátás#3-1-Forma#7-8-Ökológiai lábnyom#9-7-Akadálymentesítés#8-3-Léghang gátlás#7-5-Színhasználat#
SF RISER - 046;16FEA94E-E3DC-4811-87C6-C329A8D8EF2D;Stair Riser;Stairway;7-2-Hőátbocsátás#10-4-Forma#1-3-Ökológiai lábnyom#5-6-Akadálymentesítés#7-8-Léghang gátlás#6-10-Színhasználat#
SF RISER - 046;1725731F-7474-4DC4-A3F7-5F66B6FD48D3;Stair Riser;Stairway;7-4-Hőátbocsátás#5-4-Forma#7-4-Ökológiai lábnyom#8-2-Akadálymentesítés#3-10-Léghang gátlás#2-1-Színhasználat#
SF RISER - 046;77D7415D-26BB-45A6-B0B0-FEB230B26B8B;Stair Riser;Stairway;3-7-Hőátbocsátás#3-8-Forma#10-9-Ökológiai lábnyom#8-3-Akadálymentesítés#5-10-Léghang gátlás#9-1-Színhasználat#
SF RISER - 046;BDD5FBE6-9D3B-4A63-835F-E20DAAFCFCD3;Stair Riser;Stairway;7-9-Hőátbocsátás#2-6-Forma#4-4-Ökológiai lábnyom#10-5-Akadálymentesítés#6-7-Léghang gátlás#9-8-Színhasználat#
SF RISER - 046;E512CFD5-211A-465E-B394-E988EEC56B8A;Stair Riser;Stairway;6-1-Hőátbocsátás#1-7-Forma#8-1-Ökológiai lábnyom#4-9-Akadálymentesítés#7-4-Léghang gátlás#9-4-Színhasználat#
SF RISER - 046;EA81E39F-4522-462B-BDB4-FA542712B356;Stair Riser;Stairway;8-9-Hőátbocsátás#9-2-Forma#8-9-Ökológiai lábnyom#4-6-Akadálymentesítés#6-2-Léghang gátlás#5-4-Színhasználat#
SF RISER - 046;F8FA9941-98E5-4A66-A078-446A5A2F381A;Stair Riser;Stairway;7-10-Hőátbocsátás#4-1-Forma#10-8-Ökológiai lábnyom#9-1-Akadálymentesítés#2-10-Léghang gátlás#10-7-Színhasználat#
SF STRUCTURE - 003;136212D3-2F58-4562-9678-FE82F6968DF4;Stair Structure;;4-4-Hőátbocsátás#4-1-Forma#5-7-Ökológiai lábnyom#3-9-Akadálymentesítés#6-10-Léghang gátlás#8-9-Színhasználat#
SF STRUCTURE - 005;E587C518-2814-449E-894B-77F4DD6E9459;Stair Structure;Dining;8-1-Hőátbocsátás#9-4-Forma#7-4-Ökológiai lábnyom#2-6-Akadálymentesítés#7-5-Léghang gátlás#10-6-Színhasználat#
SF STRUCTURE - 006;166CF26E-8279-4DA9-92AE-A3AE7E34CCAC;Stair Structure;Stairway;5-8-Hőátbocsátás#5-10-Forma#8-2-Ökológiai lábnyom#8-2-Akadálymentesítés#1-6-Léghang gátlás#9-4-Színhasználat#
SF STRUCTURE - 006;62D127A2-58A4-417C-A22F-02E6CF47379F;Stair Structure;Corridor;3-3-Hőátbocsátás#8-5-Forma#10-7-Ökológiai lábnyom#3-1-Akadálymentesítés#4-8-Léghang gátlás#2-1-Színhasználat#
SF STRUCTURE - 008;2F7A004C-F63D-46B7-BEF6-A80885A76C71;Stair Structure;;5-3-Hőátbocsátás#6-1-Forma#6-1-Ökológiai lábnyom#3-9-Akadálymentesítés#7-3-Léghang gátlás#5-3-Színhasználat#
SF STRUCTURE - 009;4950DE7D-E6CC-416A-8651-DF0E9CC5C68F;Stair Structure;;5-2-Hőátbocsátás#7-6-Forma#6-2-Ökológiai lábnyom#1-7-Akadálymentesítés#2-3-Léghang gátlás#3-5-Színhasználat#
SF STRUCTURE - 009;AC7468FB-0744-418C-B5DC-A26BC3B76FC8;Stair Structure;;8-7-Hőátbocsátás#9-3-Forma#6-6-Ökológiai lábnyom#5-4-Akadálymentesítés#5-4-Léghang gátlás#6-4-Színhasználat#
SF STRUCTURE - 010;2B975DD8-17C2-425D-B6A0-8DF28CBA97B9;Stair Structure;;4-3-Hőátbocsátás#8-4-Forma#10-8-Ökológiai lábnyom#3-7-Akadálymentesítés#9-6-Léghang gátlás#7-6-Színhasználat#
SF STRUCTURE - 010;660C17BA-89E8-4BB3-83FD-CF1CB27EE230;Stair Structure;Stairway;3-9-Hőátbocsátás#2-3-Forma#7-4-Ökológiai lábnyom#6-10-Akadálymentesítés#9-7-Léghang gátlás#1-3-Színhasználat#
SF STRUCTURE - 011;9DB5CE59-239B-4657-B4F3-F67D70F5D8D0;Stair Structure;Stairway;8-3-Hőátbocsátás#10-8-Forma#10-5-Ökológiai lábnyom#3-8-Akadálymentesítés#10-10-Léghang gátlás#5-8-Színhasználat#
SF TREAD - 010;26FA8868-A511-4818-8F47-4E23E4D48B04;Stair Tread;;5-6-Hőátbocsátás#7-6-Forma#9-7-Ökológiai lábnyom#9-9-Akadálymentesítés#4-9-Léghang gátlás#1-3-Színhasználat#
SF TREAD - 010;38538BF5-2CB4-46DF-9575-3BB33FC1D1DC;Stair Tread;;1-7-Hőátbocsátás#3-10-Forma#1-10-Ökológiai lábnyom#4-8-Akadálymentesítés#10-7-Léghang gátlás#4-6-Színhasználat#
SF TREAD - 010;39873E0C-9B26-4DD5-AC15-2FF99357A456;Stair Tread;;3-9-Hőátbocsátás#4-7-Forma#9-4-Ökológiai lábnyom#5-5-Akadálymentesítés#1-1-Léghang gátlás#9-2-Színhasználat#
SF TREAD - 010;B92ECFA3-4C4F-438D-85CF-8D50568181B0;Stair Tread;;2-9-Hőátbocsátás#7-6-Forma#9-7-Ökológiai lábnyom#5-8-Akadálymentesítés#8-6-Léghang gátlás#4-2-Színhasználat#
SF TREAD - 010;CA0D5EFA-4814-4E13-A5B6-D5345BDFBE18;Stair Tread;;1-9-Hőátbocsátás#1-6-Forma#5-5-Ökológiai lábnyom#5-4-Akadálymentesítés#4-7-Léghang gátlás#9-9-Színhasználat#
SF TREAD - 010;E3EEE998-F506-4F41-A619-CFEDC0DA5787;Stair Tread;;5-9-Hőátbocsátás#2-10-Forma#1-6-Ökológiai lábnyom#10-3-Akadálymentesítés#9-8-Léghang gátlás#3-3-Színhasználat#
SF TREAD - 013;14442E22-837F-449E-9DC8-13A6FD0F13C5;Stair Tread;Dining;8-10-Hőátbocsátás#5-5-Forma#9-9-Ökológiai lábnyom#7-3-Akadálymentesítés#1-7-Léghang gátlás#5-9-Színhasználat#
SF TREAD - 013;5E862766-D7CE-4511-84CD-0A559E55DCA0;Stair Tread;Dining;7-10-Hőátbocsátás#1-7-Forma#8-1-Ökológiai lábnyom#8-4-Akadálymentesítés#7-6-Léghang gátlás#1-4-Színhasználat#
SF TREAD - 013;9542C024-A34C-4CE9-92DE-F13A20D2F09F;Stair Tread;Dining;9-2-Hőátbocsátás#6-4-Forma#8-6-Ökológiai lábnyom#2-10-Akadálymentesítés#2-5-Léghang gátlás#1-4-Színhasználat#
SF TREAD - 016;0DA62C60-7A3C-440D-923E-9EE558C5C69D;Stair Tread;Corridor;2-5-Hőátbocsátás#5-5-Forma#4-7-Ökológiai lábnyom#4-5-Akadálymentesítés#6-6-Léghang gátlás#5-5-Színhasználat#
SF TREAD - 016;1D127E92-3D5D-471D-9E60-6E4B548896C9;Stair Tread;Corridor;8-6-Hőátbocsátás#9-2-Forma#7-3-Ökológiai lábnyom#1-10-Akadálymentesítés#10-3-Léghang gátlás#9-4-Színhasználat#
SF TREAD - 016;5E52CFF3-B65B-45DF-B6AE-C5914E5A8F0C;Stair Tread;Corridor;6-2-Hőátbocsátás#2-4-Forma#3-10-Ökológiai lábnyom#4-3-Akadálymentesítés#1-5-Léghang gátlás#1-3-Színhasználat#
SF TREAD - 020;1C20C670-57E5-4260-B9FC-1EB6EAB15E3B;Stair Tread;Stairway;8-10-Hőátbocsátás#8-9-Forma#2-8-Ökológiai lábnyom#6-10-Akadálymentesítés#10-6-Léghang gátlás#3-2-Színhasználat#
SF TREAD - 020;435FF9FB-9F86-404A-B9A3-B62387D06FF1;Stair Tread;Stairway;10-9-Hőátbocsátás#8-8-Forma#1-2-Ökológiai lábnyom#4-3-Akadálymentesítés#4-3-Léghang gátlás#5-2-Színhasználat#
SF TREAD - 020;7C79908A-1063-43B9-9513-C036095C432D;Stair Tread;Stairway;5-9-Hőátbocsátás#8-3-Forma#7-9-Ökológiai lábnyom#2-4-Akadálymentesítés#3-7-Léghang gátlás#10-8-Színhasználat#
SF TREAD - 020;9793DA3B-6679-46B2-8536-2D329C2BB5AD;Stair Tread;Stairway;2-9-Hőátbocsátás#4-9-Forma#5-1-Ökológiai lábnyom#7-6-Akadálymentesítés#4-3-Léghang gátlás#2-6-Színhasználat#
SF TREAD - 020;A7D2288D-688E-4A26-8B2D-A1812BA76FD9;Stair Tread;Stairway;4-3-Hőátbocsátás#10-7-Forma#2-1-Ökológiai lábnyom#7-3-Akadálymentesítés#8-3-Léghang gátlás#1-4-Színhasználat#
SF TREAD - 020;D03575FB-5A5A-43EA-83DA-F98F9F359328;Stair Tread;Stairway;1-8-Hőátbocsátás#9-7-Forma#9-6-Ökológiai lábnyom#4-1-Akadálymentesítés#8-8-Léghang gátlás#1-2-Színhasználat#
SF TREAD - 020;DE8D0637-7A68-4790-AF9E-EF97F6238CCA;Stair Tread;Stairway;7-8-Hőátbocsátás#9-4-Forma#8-7-Ökológiai lábnyom#9-6-Akadálymentesítés#7-5-Léghang gátlás#10-3-Színhasználat#
SF TREAD - 037;038616D6-466E-4A3C-8A0E-B5C83AF580F7;Stair Tread;;8-4-Hőátbocsátás#4-1-Forma#9-8-Ökológiai lábnyom#9-9-Akadálymentesítés#2-8-Léghang gátlás#8-3-Színhasználat#
SF TREAD - 037;969FEE57-8932-4599-BD7F-D9DEFF7C1EB1;Stair Tread;;10-4-Hőátbocsátás#9-4-Forma#8-4-Ökológiai lábnyom#10-2-Akadálymentesítés#8-10-Léghang gátlás#4-1-Színhasználat#
SF TREAD - 038;2B5BA502-41CD-45CE-933F-AA47B6DD784A;Stair Tread;Stairway;9-7-Hőátbocsátás#2-5-Forma#1-7-Ökológiai lábnyom#3-8-Akadálymentesítés#2-4-Léghang gátlás#4-4-Színhasználat#
SF TREAD - 038;CAEBD09A-1592-4253-9D62-303FCABA2C37;Stair Tread;Stairway;8-4-Hőátbocsátás#7-9-Forma#4-6-Ökológiai lábnyom#2-1-Akadálymentesítés#1-10-Léghang gátlás#1-9-Színhasználat#
SF TREAD - 040;18002E5C-0BF7-4ECB-9DB2-02B4213C930A;Stair Tread;;3-9-Hőátbocsátás#8-7-Forma#4-6-Ökológiai lábnyom#10-4-Akadálymentesítés#2-3-Léghang gátlás#3-10-Színhasználat#
SF TREAD - 040;4F50EB1C-FDA2-4E5B-9342-B7BBD2F314DA;Stair Tread;;6-8-Hőátbocsátás#1-8-Forma#9-6-Ökológiai lábnyom#3-7-Akadálymentesítés#5-6-Léghang gátlás#10-4-Színhasználat#
SF TREAD - 040;98F6AEA6-BEBC-4201-A424-1C9691E29AB4;Stair Tread;;7-3-Hőátbocsátás#5-1-Forma#3-1-Ökológiai lábnyom#1-4-Akadálymentesítés#5-5-Léghang gátlás#6-5-Színhasználat#
SF TREAD - 040;B9440CCA-A42C-44A4-88A9-788E4FF00382;Stair Tread;;4-2-Hőátbocsátás#4-5-Forma#8-5-Ökológiai lábnyom#8-10-Akadálymentesítés#3-5-Léghang gátlás#6-9-Színhasználat#
SF TREAD - 040;E795AA5B-42FC-4BB2-B065-17AFD64619B5;Stair Tread;;8-6-Hőátbocsátás#4-10-Forma#3-7-Ökológiai lábnyom#6-9-Akadálymentesítés#6-10-Léghang gátlás#9-7-Színhasználat#
SF TREAD - 040;F61307F1-9AFF-447C-8E8B-4C6CB8718454;Stair Tread;;1-10-Hőátbocsátás#3-6-Forma#3-1-Ökológiai lábnyom#8-10-Akadálymentesítés#5-3-Léghang gátlás#9-8-Színhasználat#
SF TREAD - 044;062CB725-2F1C-4CC4-ADE2-E1937B46233E;Stair Tread;;10-1-Hőátbocsátás#9-4-Forma#6-1-Ökológiai lábnyom#6-1-Akadálymentesítés#4-7-Léghang gátlás#5-9-Színhasználat#
SF TREAD - 044;08399ABA-1769-4D10-85E7-E29B9FBE5401;Stair Tread;;4-9-Hőátbocsátás#9-7-Forma#6-4-Ökológiai lábnyom#7-7-Akadálymentesítés#5-8-Léghang gátlás#4-8-Színhasználat#
SF TREAD - 044;0BFBBBC5-3D93-4D57-9987-4FD94CCEC0F7;Stair Tread;;1-9-Hőátbocsátás#7-9-Forma#6-3-Ökológiai lábnyom#6-4-Akadálymentesítés#4-3-Léghang gátlás#7-7-Színhasználat#
SF TREAD - 044;47104B5B-DBBA-4BAE-8651-83E70456A09C;Stair Tread;;10-5-Hőátbocsátás#8-7-Forma#2-10-Ökológiai lábnyom#5-6-Akadálymentesítés#4-6-Léghang gátlás#9-1-Színhasználat#
SF TREAD - 044;ACEE2609-8E9E-4814-83DE-6EAFA6813D7D;Stair Tread;;3-2-Hőátbocsátás#2-5-Forma#3-8-Ökológiai lábnyom#10-3-Akadálymentesítés#7-4-Léghang gátlás#3-7-Színhasználat#
SF TREAD - 049;04E48B22-4610-4278-B340-6BAE63C1EFC9;Stair Tread;Stairway;8-9-Hőátbocsátás#9-4-Forma#5-10-Ökológiai lábnyom#7-1-Akadálymentesítés#9-10-Léghang gátlás#3-4-Színhasználat#
SF TREAD - 049;2F704BC7-1E06-4B64-99FF-20A0B6489C77;Stair Tread;Stairway;10-10-Hőátbocsátás#8-1-Forma#5-1-Ökológiai lábnyom#8-6-Akadálymentesítés#1-2-Léghang gátlás#10-6-Színhasználat#
SF TREAD - 049;36F808C0-B42F-42FF-AA15-368870EF95DB;Stair Tread;Stairway;8-2-Hőátbocsátás#7-4-Forma#7-2-Ökológiai lábnyom#7-8-Akadálymentesítés#8-3-Léghang gátlás#3-10-Színhasználat#
SF TREAD - 049;499E9A44-6FCB-480C-A14C-C72E605198DB;Stair Tread;Stairway;10-4-Hőátbocsátás#4-6-Forma#7-1-Ökológiai lábnyom#7-8-Akadálymentesítés#10-4-Léghang gátlás#5-1-Színhasználat#
SF TREAD - 049;9131CE09-5693-42D7-8ABD-8501F7A9BE7E;Stair Tread;Stairway;3-10-Hőátbocsátás#7-1-Forma#9-2-Ökológiai lábnyom#6-1-Akadálymentesítés#3-6-Léghang gátlás#5-10-Színhasználat#
SF TREAD - 049;E23E7166-6840-4E98-A708-B780260526F9;Stair Tread;Stairway;2-6-Hőátbocsátás#3-1-Forma#9-2-Ökológiai lábnyom#10-3-Akadálymentesítés#2-9-Léghang gátlás#4-10-Színhasználat#
SF TREAD - 049;E93C8D1C-852A-456F-8F79-7521C2A8C069;Stair Tread;Stairway;1-9-Hőátbocsátás#6-3-Forma#3-7-Ökológiai lábnyom#6-4-Akadálymentesítés#6-6-Léghang gátlás#5-4-Színhasználat#
SF TREAD - 049;EB725501-50BD-41ED-9FF0-397900382A14;Stair Tread;Stairway;4-8-Hőátbocsátás#5-8-Forma#9-6-Ökológiai lábnyom#4-3-Akadálymentesítés#4-6-Léghang gátlás#5-7-Színhasználat#
SF TREAD - 049;FD89D25B-EA5E-46CA-9E6A-57D7EBA42769;Stair Tread;Stairway;4-3-Hőátbocsátás#10-10-Forma#8-2-Ökológiai lábnyom#10-5-Akadálymentesítés#3-5-Léghang gátlás#1-4-Színhasználat#
SKL-001;130F348C-25AD-4CA0-A164-1881E1B28236;Skylight;Stairway;4-3-Hőátbocsátás#4-7-Forma#9-4-Ökológiai lábnyom#7-7-Akadálymentesítés#10-9-Léghang gátlás#7-4-Színhasználat#
SKL-002;9C936E20-B869-4AAD-9763-D3A0EB547AF7;Skylight;Stairway;1-7-Hőátbocsátás#4-7-Forma#1-9-Ökológiai lábnyom#5-3-Akadálymentesítés#1-4-Léghang gátlás#9-8-Színhasználat#
SKL-003;7E353448-0D9F-4DD9-A791-375389B047C6;Skylight;Stairway;10-3-Hőátbocsátás#5-4-Forma#7-10-Ökológiai lábnyom#2-2-Akadálymentesítés#7-6-Léghang gátlás#3-5-Színhasználat#
SKL-004;EC06B006-C368-4390-ABDA-BBF0DB83FCD4;Skylight;Stairway;7-9-Hőátbocsátás#9-2-Forma#9-1-Ökológiai lábnyom#4-2-Akadálymentesítés#6-8-Léghang gátlás#1-7-Színhasználat#
SLB-001;1533EC04-04C2-4C3E-96B5-8F7D3E6B9C2C;Slab;;7-1-Hőátbocsátás#3-7-Forma#6-9-Ökológiai lábnyom#4-2-Akadálymentesítés#1-4-Léghang gátlás#10-8-Színhasználat#
SLB-002;426BCEDA-7D9D-4D0F-BF92-D669D6541EFD;Slab;;8-8-Hőátbocsátás#5-7-Forma#3-4-Ökológiai lábnyom#6-6-Akadálymentesítés#6-5-Léghang gátlás#6-5-Színhasználat#
SLB-003;E61C047A-4096-4F65-A71A-CAF4383B2DDE;Slab;;4-5-Hőátbocsátás#9-4-Forma#3-4-Ökológiai lábnyom#10-1-Akadálymentesítés#5-4-Léghang gátlás#10-2-Színhasználat#
SLB-004;87C3D904-E1EB-40AB-9B36-2B1BA44A89AB;Slab;;6-9-Hőátbocsátás#6-2-Forma#4-6-Ökológiai lábnyom#2-4-Akadálymentesítés#3-3-Léghang gátlás#1-7-Színhasználat#
SLB-005;CC598DCA-13E0-43A9-80D8-EA8646298691;Slab;;9-6-Hőátbocsátás#2-3-Forma#1-2-Ökológiai lábnyom#1-7-Akadálymentesítés#7-1-Léghang gátlás#6-6-Színhasználat#
SLB-006;6B026914-ED7C-4B4A-9338-34349EF21A10;Slab;;3-8-Hőátbocsátás#1-5-Forma#4-10-Ökológiai lábnyom#2-1-Akadálymentesítés#5-2-Léghang gátlás#2-5-Színhasználat#
SLB-007;394C6A58-5372-4AE7-96D4-4F2BC9E0A759;Slab;;4-2-Hőátbocsátás#9-1-Forma#2-4-Ökológiai lábnyom#5-8-Akadálymentesítés#3-9-Léghang gátlás#8-6-Színhasználat#
STL-001;836E1E28-41C7-4182-8FAF-7FB13D4EBC19;Column;;3-8-Hőátbocsátás#5-4-Forma#9-2-Ökológiai lábnyom#9-10-Akadálymentesítés#2-9-Léghang gátlás#7-7-Színhasználat#
STL-002;CF010779-B563-4837-82F4-562218DC271F;Column;;1-10-Hőátbocsátás#7-4-Forma#4-6-Ökológiai lábnyom#9-9-Akadálymentesítés#7-2-Léghang gátlás#7-3-Színhasználat#
STL-003;CB1A6687-5C49-4351-AEAE-B8A8CE9D9C16;Column;;6-1-Hőátbocsátás#9-10-Forma#3-9-Ökológiai lábnyom#5-1-Akadálymentesítés#3-7-Léghang gátlás#6-3-Színhasználat#
STL-004;9E800DB4-4927-403A-8154-32CEE28AD422;Column;;2-2-Hőátbocsátás#4-4-Forma#7-7-Ökológiai lábnyom#5-1-Akadálymentesítés#9-7-Léghang gátlás#9-10-Színhasználat#
STL-005;37C62893-0F00-48AC-9AB9-4173B5237104;Column;;9-6-Hőátbocsátás#5-7-Forma#2-4-Ökológiai lábnyom#8-10-Akadálymentesítés#7-9-Léghang gátlás#1-10-Színhasználat#
STL-006;BFB7CAC8-2794-449B-8104-EA3E698581CB;Column;;1-2-Hőátbocsátás#5-9-Forma#8-9-Ökológiai lábnyom#5-1-Akadálymentesítés#7-4-Léghang gátlás#6-8-Színhasználat#
